Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out
599.862123833885,124.93687556424916,-206.59261209750227,2567,5615.870000000001,11,61.08051835690641,44.27398058982847,685.2326023171833,cells,400.84926365656565,-340.1223619757771,-21.202681021386553,342.3639444326994,1.6327662220234704,-0.7036251474527337,3159.4550000000004,62.53000000000001,60.19006207915451,32.00110792298367,1.250754642132129,883.9307432432432,706.7179392885798,1.0688165767370983,65.9375,61.69206338593207,1.370586948510254,62.7652027027027,45.7943968975662,32.11266492425733
611.586300113547,223.36024543628264,-198.78950126648616,2568,4837.2025,17,87.25790462049088,66.11614551489212,793.3745523626518,cells,418.8864579329688,-188.70179294187943,-13.39957019037044,298.9287727957283,1.6156366458970242,-0.4232566374251845,3037.3525000000004,291.52500000000003,66.81651258337547,25.29741572557238,0.9301699778793288,740.3532608695652,795.9333008763389,1.010343985581086,87.85579710144927,86.95632215885381,0.9877402514055699,65.24746376811594,66.05730977882877,11.322506712713732
580.7619877531795,507.0353116658816,-204.09671848013815,2572,2690.9025,12,93.98626157952584,76.64013188883655,858.5370152300204,cells,371.46443891701875,247.72138587288813,-18.706787404022435,290.81960599044635,1.6351651360967838,0.5881487549381551,1096.8100000000002,908.7975,51.04948480433889,20.311626378594266,0.9558410348106672,827.6011157601116,865.8355161787365,0.9148895036635946,86.33379823337982,94.36527349768876,0.9796301493826087,75.77963737796374,77.35535439137134,19.431673517995705
606.6180309144903,537.7050635802939,-203.1373638924846,2573,5548.6925,14,72.69814589202771,60.667364653925226,896.071727708825,cells,411.2429668574969,294.9056195873686,-17.74743281636887,329.4131745602659,1.6246983291330332,0.6221158003075205,2534.155,1607.6125000000002,40.32380008028963,26.55293275759407,1.0828660743584233,948.007950065703,875.4618622874292,0.9683731221938936,70.49487516425755,72.79722407469157,0.904732057972124,59.05624178712221,65.27484161387129,19.16189505182382
561.9580466360857,542.8216424566768,-205.0690621814475,2574,3315.78,12,87.78570973496433,68.55017201834862,746.8850981141692,cells,342.5352987368744,302.7772793971885,-19.679131105331777,297.8114746555752,1.6369236668560683,0.7238654585252593,1329.6075,1188.4925,41.397181240251534,21.66650773378008,0.9884966323119818,732.6520618556701,741.178106132825,1.000456998683253,85.89664059722716,85.85740387670798,1.0573671361527839,71.09651617490223,67.23919605973943,12.439804852866871
500.88960950300384,604.2284270890224,-208.44137993810304,2575,4641.585,15,89.41125068268705,70.08849899872565,759.6348989623157,cells,248.5838569936716,397.24925575464323,-23.051448861987325,305.4713599060018,1.6463300294012955,1.0116485779599864,2024.62,1701.4075000000005,50.00525642016993,23.098715700644043,1.0302893867600524,775.0431462627266,752.2577212020034,0.8547954948101727,79.3058728582071,92.77759808013356,1.0589348630621886,72.83585795877825,68.78218906510851,4.779919602440259
516.2836437565583,623.6712486883526,-202.09391395592863,2576,1610.5700000000002,12,98.19117261280168,69.95809286463799,228.19989506820568,cells,272.26698661452457,427.1612889843821,-16.703982879812912,329.68297854148693,1.6214848339518644,1.0033391624379442,386.165,757.965,40.78122103574494,23.108734228861568,1.1310820190614805,236.4836956521739,209.07740700218815,0.9008504118651791,91.8391861761427,101.94721006564552,0.995775675493852,69.98592530657749,70.2828227571116,19.43169903304488
607.7576495751312,142.85925033389466,-240.74143971507652,2577,21827.617500000004,18,52.22336101271703,35.32635057971856,568.8341317770938,cells,412.99622633540594,-312.549477714784,-55.35150863896081,341.1754782082764,1.7337542545700972,-0.6478295832850237,9755.1025,336.7325,92.9946121261558,50.769178686399286,1.2539507773538066,761.2575282308658,607.0872493395124,1.2339596732768614,66.61041405269762,53.98102992767119,1.6199208791199422,59.47396486825596,36.7141171120447,30.924198699834335
611.48157754722,160.351316839585,-196.536578877361,2579,1588.1775000000002,15,97.0108406491088,66.59929502527268,874.9731311519021,cells,418.7253462924657,-285.6386061675681,-11.14664780124528,329.6560127515775,1.6046157400266778,-0.5986537049201048,796.4125,89.57000000000001,26.33445641234886,18.598817899743075,1.0719170955467643,950.3926886792452,886.6289124668435,0.9969838522699426,97.25471698113208,97.54893899204244,1.1379642746851926,76.47995283018868,67.20769230769231,19.404733243135468
624.1869885641678,220.09966327827192,-201.52249047013976,2580,3325.0750000000003,16,105.1411372299873,71.66601016518425,172.48703939008894,cells,438.27213247238535,-193.71807318497287,-16.132559394024042,311.88159136011336,1.6225459736489323,-0.41618465970153445,1648.5950000000005,685.7175000000001,35.498055360051715,18.73225577544842,0.5796881419597905,91.23536660505238,157.3869810353665,0.9200262509361931,97.2720271102896,105.72744746283956,1.0217717294160784,73.1945471349353,71.63493080471554,1.6303118516713084
627.0862763915547,469.0952975047985,-205.13539052118708,2582,2861.5925,14,88.55374280230326,65.39015207441311,110.93433485899897,cells,442.7325752837499,189.35213331737575,-19.74545944507136,313.61349108989793,1.6337991275066066,0.4041465845701976,967.9475,1181.3100000000002,30.247213636144924,20.978817642301525,0.26072925000389174,37.40414878397712,143.45973374072457,0.8504608677225447,79.32886266094421,93.27749890877348,0.9507737440191145,64.40361230329042,67.73810563072894,3.362211581455881
621.5804065669589,440.1916322846829,-212.06541172425648,2590,4915.365000000001,16,92.06973096097644,70.34848289496304,160.5677110194258,cells,434.26200632283326,144.88495605565942,-26.675480648140763,298.75923112537475,1.6602029446917912,0.3220219294820578,2266.7125,1692.535,31.38453915612218,23.789025261512084,1.5013190190379067,179.21411632551172,119.37110904007456,0.8344840580260887,80.48520968547179,96.4490680335508,1.0278673974232493,71.89309785322017,69.94394221808015,11.4920483830673
561.2069888178913,583.0627196485623,-203.4450878594249,2591,2115.88,10,105.36451677316292,71.71216054313099,775.8887779552716,cells,341.37982517042155,364.68662892316615,-18.055156783309172,325.2001989218466,1.626345018105928,0.8183955448428106,750.3600000000001,900.3475000000001,26.181885062906236,17.585547540151506,1.2018918298467125,840.2298216799625,699.0893862612612,0.7743927180978423,89.01853589863914,114.95270270270272,1.0151893043514606,71.42022524636322,70.35163288288288,14.948919413404553
