Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out,cur_phi,rel_theta,phi_bin_cur
508.18266601056666,495.1696027141821,-198.57168755827203,3192,8156.785000000001,16,33.97676888014089,48.892261473117166,393.8261809800062,cells,255.78777330297777,221.52256000825196,77.02941080045784,233.0442524908426,1.2339253611050849,0.7137329805437425,5113.095,1401.4325,41.61005642022058,26.879181408180056,1.3249736286827316,504.4908803135363,380.75541232854073,0.9369263462436788,31.59014169430208,33.716782350024786,1.2382955411478471,58.82325896894785,47.50340852751612,45.91129868661028,2.5830870421066967,0.759339798671586,18
230.544830846022,505.1607693859031,-202.09612281940105,3193,16759.730000000003,24,32.25702077241101,43.59251789855803,359.2391663305435,cells,-171.34735771939862,236.8935856570535,73.50497553932883,203.7587852742849,1.201729703903712,2.196995493671963,12352.21,1612.6825,46.60733671283057,31.48968785368169,1.156896217378448,421.25176840450615,364.1223491585717,0.920600230380431,29.66190725700812,32.22018230948146,1.1262329535466478,49.45159811370186,43.90885381037078,75.196765903168,-2.216835751944669,0.7395270574572429,3
222.295171640807,540.2741374005539,-198.1323018768406,3194,9612.2975,15,35.9664300470309,50.71156212913718,477.8535888532372,cells,-184.03914111203707,290.9141518334393,77.46879648188929,236.7874082686888,1.2374933291826122,2.134858966070852,5971.192500000001,1828.1575000000005,43.31545769461871,29.25727158915575,1.289685407637308,593.7602842616132,460.391565838817,0.9050940318664732,32.24716893921886,35.62852897473997,1.2041530333236967,59.315634388721975,49.25921601924573,42.16814290876408,-2.27897227954578,0.7615354745585211,3
385.4429023804324,546.5899541384582,-200.1977142025188,3195,5803.882500000001,13,36.31842833224139,51.5074979981073,384.6255368712237,cells,66.9573677181558,300.6307929686768,75.4033841562111,213.92740383990832,1.2105851843331772,1.351650297070789,4027.27,586.0075,37.43588408277824,24.42804880221028,1.1278385768921853,432.50414563806777,383.4805392362569,0.922665646479758,32.94790915645277,35.70947859840537,1.1142368994531642,56.820295602018746,50.99480696600923,65.02814733754457,-3.0621809485458433,0.7449765918767542,1
211.2281816213095,569.1187071392478,-198.6645491951202,3196,5852.892500000001,15,51.45638128925143,56.718310113332855,551.489280300296,cells,-201.06527960357167,335.2904129698915,76.93654916360967,265.5128077831619,1.2768141253989689,2.110976824857917,2838.7775,1579.305,48.339517265722336,29.82676774698694,1.1684197715305358,628.7046548956662,538.0811504688197,0.7377961062315684,40.59871589085072,55.02701294835541,0.952016001845134,54.99879614767255,57.770873641911,13.442743394290972,-2.302854420758715,0.7857329231430891,3
323.26185098180946,584.2327400313216,-198.2289483194796,3197,7014.345,13,37.712007589447055,51.81280869774726,524.7558426695579,cells,-28.705788279725606,358.54277126538955,77.37215003925027,246.26856725855964,1.2512057076106888,1.6506882973921964,3982.9075,1681.5500000000002,34.04869175898904,24.91617252734841,1.1304667241236777,577.5859924623115,510.92701813938686,0.8620775532549382,32.80489949748744,38.05330433860189,1.05928950240844,53.864258793969846,50.84942187334253,32.68698391889325,-2.763142948224436,0.7699738736733259,2
403.0912890032324,73.32423642720497,-199.5521472392638,3198,6404.677500000001,11,45.05590738175341,54.23542120192625,667.1257173956066,cells,94.1087317532328,-427.47031120248215,76.04895111946607,294.4980234483499,1.309604159979622,-1.3541004014695366,3519.425,1458.0475,38.136286310482525,25.75851124576776,1.1057930656719497,722.5633874239351,653.434543817527,1.3281650379505443,55.50239061141698,41.78877551020408,0.9971841888302952,54.1808895972182,54.333883553421366,15.542472270897008,0.5152536600934174,0.8059114355894241,12
246.93375956601764,83.54171752397559,-199.885110917369,3199,4361.467500000001,11,47.53668991572217,57.618085827763245,576.6772498304756,cells,-146.13362122709762,-411.7511095151427,75.71598744136088,293.9143252507035,1.3102458964654675,-1.9118365152218169,1618.1750000000002,1657.4675000000002,38.15858030353413,27.41215536802214,1.2825032771437552,677.2533137904664,528.071409921671,0.7061320637222714,36.31302574560286,51.42526109660575,1.259513430617278,64.64880193729289,51.32839425587467,14.958774073250597,-0.04248245365886283,0.8063063509297862,10
361.5612367021277,99.9139295212766,-200.557129705401,3200,8260.720000000001,14,38.96181976268412,54.41966295008184,590.8918269230769,cells,30.216343597687068,-386.5630910577565,75.04396865332888,262.9676000753711,1.2814002784196457,-1.492788291251362,4712.9875,1746.1925,34.3077625674736,26.40455275622061,1.201407613598187,692.5229857246552,576.4263334827432,1.0451677916083726,39.89910476651343,38.17483191393994,1.3563680316989126,69.34460440358093,51.12521290900941,15.987951102081809,0.3765657703115921,0.7885551752996368,11
283.7100629348934,127.78525240437888,-194.76660905021487,3201,9532.8675,16,32.90212959269601,41.79834241900456,378.400201657581,cells,-89.55469296728874,-343.6841327760607,80.83448930851495,244.5973603946779,1.2339844223666847,-1.8257007215882224,6517.485000000001,984.425,51.03865624740467,28.11578794436605,1.4461072593133266,527.1536480686696,364.5328827952807,1.072124845121193,34.56952789699571,32.24393880461558,1.532830405074401,60.79881974248927,39.66441397640347,34.35819078277498,0.04365333997473164,0.7593761441167045,10
320.6665227077308,161.92240287657313,-201.59942937543968,3202,10810.085,13,39.85162784335184,52.10318142734308,482.4413937309466,cells,-32.69860100907741,-291.1654397419157,74.00166898329019,204.3193535894612,1.2001839587270522,-1.6826302336835577,7860.612500000001,1069.3475,36.75646809373576,26.15136692861666,1.1602033693542886,555.4601935993678,478.7610588551465,0.9117323394147137,36.11853022520743,39.615278151034666,1.1910390530319066,60.976590280521535,51.19613007256114,74.63619758799172,0.18672382787939634,0.7385758282595617,11
