filename_prefix,Label,0,1,2,3,4,5
C04_px-0816_py-1668,94,0.990938,1.0,0.9825,0.992475,0.983014,0.97287
C04_px-0816_py-1668,95,0.984554,1.0,0.995608,0.99428,0.977505,0.980654
C04_px-0816_py-1668,96,0.992026,1.0,0.993271,0.994621,0.976715,0.981251
C04_px-0816_py-1668,97,0.979055,1.0,0.99312,0.996226,0.985212,0.982158
C04_px-0816_py-1668,98,0.992258,1.0,0.971647,0.984447,0.948929,0.941773
C04_px-0816_py-1668,99,0.965082,1.0,0.982976,0.976703,0.981157,0.954919
C04_px-0816_py-1668,100,0.968685,1.0,0.961884,0.984379,0.943072,0.929397
C04_px-0816_py-1668,101,0.971671,1.0,0.966926,0.969262,0.931109,0.912305
C04_px-0816_py-1668,102,0.944956,1.0,0.965114,0.986165,0.87865,0.872528
C04_px-0816_py-1668,103,0.9877,1.0,0.985757,0.990491,0.976367,0.951226
C04_px-0816_py-1668,104,0.984431,1.0,0.989837,0.990972,0.983152,0.955996
C04_px-0816_py-1668,105,0.991107,1.0,0.985098,0.996122,0.969591,0.981449
C04_px-0816_py-1668,106,0.99134,1.0,0.989242,0.994594,0.962837,0.951318
C04_px-0816_py-1668,107,0.988378,1.0,0.983471,0.989208,0.954881,0.93788
C04_px-0816_py-1668,108,0.983937,1.0,0.981672,0.985141,0.949194,0.934411
C04_px-0816_py-1668,109,0.981373,1.0,0.98048,0.992611,0.969133,0.956905
C04_px-0816_py-1668,110,0.984965,1.0,0.981065,0.988238,0.954958,0.937332
C04_px-0816_py-1668,111,0.988542,1.0,0.990525,0.995012,0.98078,0.952917
C04_px-0816_py-1668,112,0.98884,1.0,0.990825,0.995103,0.992818,0.985103
C04_px-0816_py-1668,113,0.928366,1.0,0.983655,0.982388,0.951305,0.961546
C04_px-0816_py-1668,114,0.99391,1.0,0.985076,0.987964,0.980405,0.958067
C04_px-0816_py-1668,115,0.990062,1.0,0.991232,0.994788,0.980402,0.983354
C04_px-0816_py-1668,116,0.977409,1.0,0.989253,0.98716,0.979026,0.95794
C04_px-0816_py-1668,117,0.985952,1.0,0.995273,0.9967,0.981563,0.982297
C04_px-0816_py-1668,118,0.98825,1.0,0.99243,0.99528,0.979174,0.981576
C04_px-0816_py-1668,119,0.986868,1.0,0.983879,0.990448,0.980392,0.951308
C04_px-0816_py-1668,120,0.962351,1.0,0.951863,0.975047,0.908787,0.84982
C04_px-0816_py-1668,121,0.983885,1.0,0.973106,0.989292,0.946251,0.925216
C04_px-0816_py-1668,122,0.97108,1.0,0.971414,0.984852,0.912108,0.866815
C04_px-0816_py-1668,123,0.984151,1.0,0.980157,0.989078,0.969902,0.954097
C04_px-0816_py-1668,124,0.985286,1.0,0.982685,0.988004,0.940109,0.92847
C04_px-0816_py-1668,125,0.955481,1.0,0.960445,0.98105,0.915184,0.874728
C04_px-0816_py-1668,126,0.982541,1.0,0.988546,0.99111,0.981955,0.974697
C04_px-0816_py-1668,127,0.979252,1.0,0.985273,0.992011,0.96619,0.962767
C04_px-0816_py-1668,128,0.968626,1.0,0.961737,0.970015,0.930462,0.933878
C04_px-0816_py-1668,129,0.984285,1.0,0.989286,0.991377,0.972356,0.963625
C04_px-0816_py-1668,130,0.942088,1.0,0.983591,0.981947,0.977529,0.968185
C04_px-0816_py-1668,131,0.983271,1.0,0.959675,0.979919,0.92477,0.912306
C04_px-0816_py-1668,132,0.975127,1.0,0.969037,0.989235,0.922312,0.918893
C04_px-0816_py-1668,133,0.961714,1.0,0.935035,0.949085,0.751809,0.758553
C04_px-0816_py-1668,134,0.985069,1.0,0.977425,0.978815,0.958322,0.946123
C04_px-0816_py-1668,135,0.969608,1.0,0.971181,0.968186,0.91342,0.902563
C04_px-0816_py-1668,136,0.989639,1.0,0.985901,0.987288,0.960244,0.94659
C04_px-0816_py-1668,137,0.984049,1.0,0.977607,0.981913,0.960133,0.948765
C04_px-0816_py-1668,138,0.982048,1.0,0.975855,0.977435,0.955885,0.963064
C04_px-0816_py-1668,139,0.987591,1.0,0.983473,0.981725,0.94274,0.915183
C04_px-0816_py-1668,140,0.989594,1.0,0.982305,0.988518,0.96288,0.945486
C04_px-0816_py-1668,141,0.961924,1.0,0.952718,0.958608,0.923209,0.885716
C04_px-0816_py-1668,142,0.96898,1.0,0.964196,0.976135,0.945766,0.933161
C04_px-0816_py-1668,143,0.989492,1.0,0.989446,0.994404,0.988572,0.980191
C04_px-0816_py-1668,144,0.99479,1.0,0.995955,0.993533,0.98828,0.991473
C04_px-0816_py-1668,145,0.992332,1.0,0.975535,0.986772,0.930495,0.938773
C04_px-0816_py-1668,146,0.973342,1.0,0.909409,0.936438,0.849271,0.85907
C04_px-0816_py-1668,147,0.993143,1.0,0.982907,0.990412,0.973121,0.969635
C04_px-0816_py-1668,148,0.985167,1.0,0.958771,0.966632,0.936794,0.913934
C04_px-0816_py-1668,149,0.983161,1.0,0.984761,0.99143,0.982032,0.980707
C04_px-0816_py-1668,150,0.990138,1.0,0.990469,0.99225,0.989592,0.989292
C04_px-0816_py-1668,151,0.994418,1.0,0.995584,0.996471,0.987251,0.981397
C04_px-0816_py-1668,152,0.967785,1.0,0.951918,0.954074,0.930017,0.934119
C04_px-0816_py-1668,153,0.986359,1.0,0.994842,0.994667,0.969816,0.976185
C04_px-0816_py-1668,154,0.976626,1.0,0.981236,0.989325,0.97264,0.973866
C04_px-0816_py-1668,155,0.994123,1.0,0.991155,0.987719,0.985096,0.97461
C04_px-0816_py-1668,156,0.986873,1.0,0.978831,0.985113,0.978044,0.991782
C04_px-0816_py-1668,157,0.990033,1.0,0.985675,0.987416,0.946337,0.906082
C04_px-0816_py-1668,158,0.988326,1.0,0.99213,0.991798,0.962278,0.983678
C04_px-0816_py-1668,159,0.99523,1.0,0.988757,0.990266,0.980589,0.982041
C04_px-0816_py-1668,160,0.982773,1.0,0.957801,0.983371,0.907419,0.920799
C04_px-0816_py-1668,161,0.991069,1.0,0.983664,0.994102,0.950918,0.964931
C04_px-0816_py-1668,162,0.98729,1.0,0.988482,0.990842,0.981036,0.941037
C04_px-0816_py-1668,163,0.976762,1.0,0.942029,0.963602,0.908539,0.905002
C04_px-0816_py-1668,164,0.983324,1.0,0.97275,0.982806,0.932944,0.927875
C04_px-0816_py-1668,165,0.978251,1.0,0.967796,0.983879,0.939485,0.934221
C04_px-0816_py-1668,166,0.98035,1.0,0.967546,0.975014,0.94399,0.940752
C04_px-0816_py-1668,167,0.986585,1.0,0.9788,0.984474,0.943991,0.921856
C04_px-0816_py-1668,168,0.975115,1.0,0.976646,0.979488,0.953797,0.955639
C04_px-0816_py-1668,169,0.975101,1.0,0.98402,0.982882,0.916479,0.958662
C04_px-0816_py-1668,170,0.996863,1.0,0.986219,0.982767,0.969298,0.960639
C04_px-0816_py-1668,171,0.968595,1.0,0.990073,0.993261,0.970993,0.98438
C04_px-0816_py-1668,172,0.997196,1.0,0.984442,0.983775,0.97548,0.968686
C04_px-0816_py-1668,173,0.980127,1.0,0.959028,0.976209,0.919768,0.941022
C04_px-0816_py-1668,174,0.991081,1.0,0.984252,0.979957,0.983898,0.982964
C04_px-0816_py-1668,175,0.9784,1.0,0.920669,0.949816,0.82223,0.854214
C04_px-0816_py-1668,176,0.985675,1.0,0.977073,0.9771,0.962776,0.962054
C04_px-0816_py-1668,177,0.985579,1.0,0.988151,0.990502,0.980684,0.975467
C04_px-0816_py-1668,178,0.980042,1.0,0.980641,0.987023,0.947966,0.945897
C04_px-0816_py-1668,179,0.983237,1.0,0.938052,0.961641,0.879848,0.874805
C04_px-0816_py-1668,180,0.972967,1.0,0.886867,0.892112,0.800495,0.825804
C04_px-0816_py-1668,181,0.988027,1.0,0.946487,0.972965,0.900646,0.88739
C04_px-0816_py-1668,182,0.983289,1.0,0.973489,0.988804,0.954332,0.939968
C04_px-0816_py-1668,183,0.988744,1.0,0.975962,0.984398,0.951588,0.947319
C04_px-0816_py-1668,184,0.986447,1.0,0.990825,0.99153,0.948456,0.958292
C04_px-0816_py-1668,185,0.995879,1.0,0.982597,0.978014,0.952076,0.940654
C04_px-0816_py-1668,186,0.970914,1.0,0.981153,0.989438,0.939132,0.971964
C04_px-0816_py-1668,187,0.979122,1.0,0.979484,0.99122,0.963185,0.971051
C04_px-0816_py-1668,188,0.996334,1.0,0.987275,0.987338,0.988544,0.968277
C04_px-0816_py-1668,189,0.969204,1.0,0.969108,0.983053,0.954688,0.965058
C04_px-0816_py-1668,190,0.988543,1.0,0.983685,0.990834,0.97734,0.976252
C04_px-0816_py-1668,191,0.987519,1.0,0.975747,0.981668,0.977933,0.955723
C04_px-0816_py-1668,192,0.980042,1.0,0.909214,0.944126,0.771078,0.795756
C04_px-0816_py-1668,193,0.981172,1.0,0.980914,0.985993,0.923781,0.907892
C04_px-0816_py-1668,194,0.978659,1.0,0.945451,0.966721,0.913471,0.900682
C04_px-0816_py-1668,195,0.975911,1.0,0.951759,0.981006,0.901318,0.911972
C04_px-0816_py-1668,196,0.976262,1.0,0.958096,0.974462,0.902808,0.891208
C04_px-0816_py-1668,197,0.980341,1.0,0.977488,0.989903,0.956835,0.957485
C04_px-0816_py-1668,198,0.979093,1.0,0.981252,0.991802,0.973496,0.971027
C04_px-0816_py-1668,199,0.961095,1.0,0.941952,0.965771,0.920776,0.91223
C04_px-0816_py-1668,200,0.988453,1.0,0.990651,0.992268,0.986974,0.975702
C04_px-0816_py-1668,201,0.993708,1.0,0.991704,0.992155,0.982663,0.980017
C04_px-0816_py-1668,202,0.963613,1.0,0.986288,0.99117,0.974685,0.966331
C04_px-0816_py-1668,203,0.991488,1.0,0.981487,0.990511,0.981853,0.982503
C04_px-0816_py-1668,204,0.981683,1.0,0.922118,0.962545,0.861891,0.850648
C04_px-0816_py-1668,205,0.985785,1.0,0.981521,0.987873,0.9722,0.970899
C04_px-0816_py-1668,206,0.982426,1.0,0.98173,0.985971,0.985933,0.975576
C04_px-0816_py-1668,207,0.948074,1.0,0.936589,0.962546,0.877446,0.870443
C04_px-0816_py-1668,208,0.984681,1.0,0.939257,0.958001,0.839333,0.873417
C04_px-0816_py-1668,209,0.978695,1.0,0.980704,0.989168,0.96416,0.958978
C04_px-0816_py-1668,210,0.981045,1.0,0.942849,0.956919,0.921761,0.911496
C04_px-0816_py-1668,211,0.992931,1.0,0.992404,0.994624,0.989304,0.982736
C04_px-0816_py-1668,212,0.992377,1.0,0.99581,0.992606,0.96817,0.964503
C04_px-0816_py-1668,213,0.986173,1.0,0.945694,0.964976,0.875401,0.88224
C04_px-0816_py-1668,214,0.993366,1.0,0.996315,0.995832,0.982257,0.978233
C04_px-0816_py-1668,215,0.995593,1.0,0.988009,0.98956,0.983732,0.970774
C04_px-0816_py-1668,216,0.994285,1.0,0.9888,0.992239,0.993955,0.989759
C04_px-0816_py-1668,217,0.988714,1.0,0.978166,0.985229,0.985118,0.97982
C04_px-0816_py-1668,218,0.985048,1.0,0.989754,0.991136,0.969708,0.940549
C04_px-0816_py-1668,219,0.992035,1.0,0.989921,0.995039,0.989892,0.963377
C04_px-0816_py-1668,220,0.98051,1.0,0.942936,0.971212,0.873762,0.868418
C04_px-0816_py-1668,221,0.97907,1.0,0.976563,0.987087,0.96718,0.928564
C04_px-0816_py-1668,222,0.985942,1.0,0.981813,0.988593,0.9681,0.979318
C04_px-0816_py-1668,223,0.980969,1.0,0.977518,0.982469,0.963069,0.947403
C04_px-0816_py-1668,224,0.98436,1.0,0.987486,0.99235,0.984861,0.979149
C04_px-0816_py-1668,225,0.97698,1.0,0.953309,0.974187,0.898416,0.893256
C04_px-0816_py-1668,226,0.985847,1.0,0.976657,0.985911,0.983245,0.980538
C04_px-0816_py-1668,227,0.984504,1.0,0.973859,0.976017,0.936451,0.914157
C04_px-0816_py-1668,228,0.994058,1.0,0.991549,0.994458,0.978523,0.971602
C04_px-0816_py-1668,229,0.985789,1.0,0.99445,0.994852,0.98674,0.975505
C04_px-0816_py-1668,230,0.993427,1.0,0.988785,0.993885,0.969869,0.948691
C04_px-0816_py-1668,231,0.994004,1.0,0.987055,0.992008,0.969126,0.938648
C04_px-0816_py-1668,232,0.994701,1.0,0.982581,0.989901,0.952849,0.964641
C04_px-0816_py-1668,233,0.988624,1.0,0.983305,0.994038,0.969951,0.958352
C04_px-0816_py-1668,234,0.995478,1.0,0.964579,0.976348,0.899013,0.892958
C04_px-0816_py-1668,235,0.991009,1.0,0.985426,0.985649,0.977064,0.962741
C04_px-0816_py-1668,236,0.987154,1.0,0.993221,0.989564,0.980934,0.977955
C04_px-0816_py-1668,237,0.988753,1.0,0.992789,0.990531,0.985692,0.946923
C04_px-0816_py-1668,238,0.989845,1.0,0.995412,0.992286,0.988839,0.985945
C04_px-0816_py-1668,239,0.990101,1.0,0.984948,0.987138,0.947893,0.898327
C04_px-0816_py-1668,240,0.988247,1.0,0.988225,0.98869,0.986875,0.962375
C04_px-0816_py-1668,241,0.991969,1.0,0.977859,0.985291,0.964471,0.949206
C04_px-0816_py-1668,242,0.982198,1.0,0.986077,0.991911,0.966043,0.941278
C04_px-0816_py-1668,243,0.983035,1.0,0.959723,0.980427,0.929976,0.90983
C04_px-0816_py-1668,244,0.993704,1.0,0.968597,0.985986,0.933302,0.959877
C04_px-0816_py-1668,245,0.993144,1.0,0.97522,0.986663,0.939143,0.944871
C04_px-0816_py-1668,246,0.991959,1.0,0.933719,0.945289,0.839058,0.827493
C04_px-0816_py-1668,247,0.976068,1.0,0.996684,0.992593,0.966131,0.985554
C04_px-0816_py-1668,248,0.983904,1.0,0.982697,0.977677,0.918326,0.938337
C04_px-0816_py-1668,249,0.988668,1.0,0.99007,0.987748,0.985858,0.983247
C04_px-0816_py-1668,250,0.990165,1.0,0.99532,0.993581,0.984108,0.987729
C04_px-0816_py-1668,251,0.985903,1.0,0.993843,0.987679,0.986846,0.980757
C04_px-0816_py-1668,252,0.991482,1.0,0.992034,0.98559,0.985935,0.987217
C04_px-0816_py-1668,253,0.992899,1.0,0.99287,0.990799,0.96497,0.920694
C04_px-0816_py-1668,254,0.990014,1.0,0.98744,0.994826,0.957165,0.957049
C04_px-0816_py-1668,255,0.976283,1.0,0.991244,0.993648,0.968924,0.964253
C04_px-0816_py-1668,256,0.983939,1.0,0.964832,0.967168,0.915145,0.910857
C04_px-0816_py-1668,257,0.987108,1.0,0.973408,0.979163,0.95582,0.934778
C04_px-0816_py-1668,258,0.988799,1.0,0.987913,0.993798,0.96183,0.919385
C04_px-0816_py-1668,259,0.991342,1.0,0.994168,0.99582,0.99255,0.985252
C04_px-0816_py-1668,260,0.989348,1.0,0.99165,0.985635,0.971243,0.965915
C04_px-0816_py-1668,261,0.979447,1.0,0.984274,0.980494,0.936116,0.91839
C04_px-0816_py-1668,262,0.97625,1.0,0.9709,0.973228,0.947368,0.924253
C04_px-0816_py-1668,263,0.985038,1.0,0.988969,0.983757,0.94391,0.949096
C04_px-0816_py-1668,264,0.99472,1.0,0.99036,0.992217,0.971122,0.970672
C04_px-0816_py-1668,265,0.972486,1.0,0.964547,0.973981,0.92747,0.927259
C04_px-0816_py-1668,266,0.992852,1.0,0.990623,0.990756,0.969803,0.97422
C04_px-0816_py-1668,267,0.98893,1.0,0.993594,0.992861,0.991439,0.985752
C04_px-0816_py-1668,268,0.989795,1.0,0.959559,0.973365,0.93556,0.90801
C04_px-0816_py-1668,269,0.992802,1.0,0.991495,0.996145,0.98442,0.977961
C04_px-0816_py-1668,270,0.989711,1.0,0.988721,0.991298,0.936061,0.94436
C04_px-0816_py-1668,271,0.992844,1.0,0.983796,0.991123,0.960367,0.933607
C04_px-0816_py-1668,272,0.990061,1.0,0.936673,0.955261,0.889819,0.855325
C04_px-0816_py-1668,273,0.990863,1.0,0.971493,0.984898,0.96201,0.966706
C04_px-0816_py-1668,274,0.995173,1.0,0.988708,0.995279,0.988134,0.978402
C04_px-0816_py-1668,275,0.993131,1.0,0.989671,0.993812,0.977658,0.949829
C04_px-0816_py-1668,276,0.992064,1.0,0.994927,0.991661,0.987552,0.988626
C04_px-0816_py-1668,277,0.990794,1.0,0.991376,0.988596,0.982766,0.979435
C04_px-0816_py-1668,278,0.995265,1.0,0.981622,0.986328,0.959913,0.957785
C04_px-0816_py-1668,279,0.988338,1.0,0.990356,0.992343,0.960244,0.961055
C04_px-0816_py-1668,280,0.986277,1.0,0.991765,0.984479,0.970366,0.976766
C04_px-0816_py-1668,281,0.992055,1.0,0.983287,0.985078,0.966427,0.970481
C04_px-0816_py-1668,282,0.985953,1.0,0.993798,0.995895,0.986779,0.991629
C04_px-0816_py-1668,283,0.983925,1.0,0.986388,0.978617,0.963878,0.934446
C04_px-0816_py-1668,284,0.990789,1.0,0.995303,0.987969,0.981823,0.982188
C04_px-0816_py-1668,285,0.994876,1.0,0.99654,0.995111,0.986666,0.983302
C04_px-0816_py-1668,286,0.988312,1.0,0.994826,0.988819,0.98493,0.989898
C04_px-0816_py-1668,287,0.996106,1.0,0.990115,0.994033,0.956864,0.966137
C04_px-0816_py-1668,288,0.995401,1.0,0.98737,0.992518,0.985304,0.968934
C04_px-0816_py-1668,289,0.991669,1.0,0.982201,0.987894,0.970545,0.962439
C04_px-0816_py-1668,290,0.987828,1.0,0.984337,0.987252,0.976957,0.970554
C04_px-0816_py-1668,291,0.988119,1.0,0.967021,0.974952,0.957856,0.932942
C04_px-0816_py-1668,292,0.983218,1.0,0.95035,0.961952,0.917785,0.8976
C04_px-0816_py-1668,293,0.990228,1.0,0.966106,0.981138,0.938334,0.913157
C04_px-0816_py-1668,294,0.986249,1.0,0.952366,0.968022,0.897017,0.914738
C04_px-0816_py-1668,295,0.994877,1.0,0.985055,0.989643,0.980026,0.96644
C04_px-0816_py-1668,296,0.991948,1.0,0.966057,0.978272,0.953698,0.941601
C04_px-0816_py-1668,297,0.995719,1.0,0.994619,0.99251,0.988047,0.98202
C04_px-0816_py-1668,298,0.988177,1.0,0.977794,0.983403,0.958705,0.950465
C04_px-0816_py-1668,299,0.99014,1.0,0.967005,0.971856,0.960794,0.945476
C04_px-0816_py-1668,300,0.990572,1.0,0.98806,0.983943,0.931283,0.935723
C04_px-0816_py-1668,301,0.983604,1.0,0.973773,0.975977,0.9254,0.937874
C04_px-0816_py-1668,302,0.988065,1.0,0.980552,0.980033,0.968602,0.952077
C04_px-0816_py-1668,303,0.993535,1.0,0.979225,0.988378,0.976902,0.984494
C04_px-0816_py-1668,304,0.994182,1.0,0.996011,0.994982,0.990252,0.988885
C04_px-0816_py-1668,305,0.995764,1.0,0.993178,0.990864,0.986941,0.982324
C04_px-0816_py-1668,306,0.993302,1.0,0.994549,0.992869,0.975712,0.96839
C04_px-0816_py-1668,307,0.983742,1.0,0.977866,0.983696,0.956179,0.952806
C04_px-0816_py-1668,308,0.995572,1.0,0.977263,0.987615,0.941779,0.959404
C04_px-0816_py-1668,309,0.993877,1.0,0.991489,0.991624,0.986055,0.985936
C04_px-0816_py-1668,310,0.994283,1.0,0.994908,0.993313,0.979348,0.964639
C04_px-0816_py-1668,311,0.995294,1.0,0.981278,0.983732,0.981722,0.968328
C04_px-0816_py-1668,312,0.994383,1.0,0.981311,0.987265,0.971631,0.974565
C04_px-0816_py-1668,313,0.986302,1.0,0.973012,0.976282,0.948732,0.958576
C04_px-0816_py-1668,314,0.975418,1.0,0.923139,0.946909,0.910587,0.917562
C04_px-0816_py-1668,315,0.992781,1.0,0.984007,0.989671,0.953517,0.93599
C04_px-0816_py-1668,316,0.98971,1.0,0.970347,0.978392,0.958567,0.939787
