Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out,cur_phi,rel_theta,phi_bin_cur
488.984093399984,105.52318827020235,-212.7274452671817,1834,15805.302500000002,7,62.5542583335561,79.80033548076666,1058.3683605549468,cells,224.1153816450997,-371.5049908866312,61.96997470235672,288.74422104915567,1.3544946790574492,-1.02798068706661,11139.2125,1682.8175,59.07126142557845,38.1879507458264,1.1666215528982318,1221.575633944263,1047.1053195524369,0.8159891632783566,51.44037157921165,63.0405082495733,0.97092373541844,77.27542053728345,79.58958846956192,9.446155068535631,1.079201462082324,0.8471369462244507,13
124.18835194769818,220.64753745573407,-208.54361209479703,1836,15509.975000000002,13,47.45289430672841,62.73679515118496,618.5094320348679,cells,-337.1088359738015,-194.39060752427469,66.1538078747414,261.4489113213209,1.3149878429534063,-2.6185263689472973,11161.605,932.4575,50.925547367925006,30.81944083299466,1.1737142378909569,724.7673312188491,617.4989685063215,1.1022320223769393,51.13015405527866,46.38783215989098,1.0854806649640127,67.97258722247395,62.619804678628206,17.84915465929913,-0.5113442197983633,0.8224283216653214,8
562.4424935785311,223.69566806914705,-218.9204525756788,1837,26811.4275,19,49.90306733481461,64.71842843410707,766.7443861390819,cells,337.12830499671065,-189.70117581133164,55.77696739385962,257.55548494127817,1.3525038705908048,-0.5125393002687407,18809.7,1959.5550000000003,71.79007284975931,41.1965450745459,1.2339539583076595,937.2980810694264,759.5891846361186,0.870675360511284,43.727953859422165,50.22302897574124,1.115438890749562,71.73690168175938,64.31271338724169,21.74258103934187,1.5946428488801931,0.84589184173565,15
118.28756154879142,456.0224746344375,-215.2654058490003,1838,22652.76,15,41.72882162041181,61.39254606833781,690.6045863175171,cells,-346.18697504904264,167.7246804429614,59.43201412053813,257.00669763552486,1.337437152000193,2.690428562175464,16374.832500000002,2089.2625000000003,57.40254486509743,35.19551445719689,1.208785297237397,819.6696157735086,678.093634698248,0.8885061146366628,36.40495449949444,40.973217741311245,1.0466239456809732,63.05950455005056,60.25039347730733,22.29136834509518,-1.485574595855189,0.8364687157730174,6
519.776322324311,507.2058852743978,-212.64445760348417,1839,22118.2975,16,36.989895130943054,47.26398731638364,511.735496934156,cells,271.48804152867973,246.46838911982337,62.05296236605426,246.2858483127917,1.316096380311813,0.7371311308258198,16834.935,1602.5425000000002,74.63323580370671,38.97823781612253,1.197906433260676,622.8268520959663,519.929465943884,0.8233270975724588,30.48213814922225,37.0231202630126,1.041238579317494,50.06485631426312,48.08202203483411,33.01221766782834,2.8443132799747537,0.8231216303708454,19
481.0313723867836,539.3220289315461,-219.01214904296984,1840,30638.01,13,38.2147560538364,51.51776159744057,512.1175533675327,cells,211.88042624017604,295.8778409000515,55.68527092656859,243.0133470954007,1.3395972014127158,0.9493413718215394,23520.152500000004,1795.6250000000002,73.14540241158222,42.939660717828126,1.2851915113570682,662.518705882353,515.501931056782,0.9023362126105312,34.39629411764706,38.119155185112,1.1440607830746825,59.33664705882353,51.864942786829296,36.28471888521935,3.0565235209704733,0.8378196680442302,19
309.0071696211874,549.3867032374355,-215.1236924649077,1841,29768.082500000004,12,33.41623259576763,54.62003420525995,512.4667811573016,cells,-52.77219339920267,311.3619552168045,59.57372750463074,213.74154717734933,1.288336834136357,1.7386890676254854,23156.8025,1986.5950000000005,52.25530283304493,37.07660609351145,1.208808375539002,618.2360165886856,511.44253224835336,0.8762086267791078,29.46852403232667,33.63185790654819,1.117293431670454,60.9804338579328,54.57870970096152,65.5565188032707,-2.4373140904051667,0.8057600729286141,3
440.2087788175628,561.9500045052583,-217.97520820729332,1842,32822.7575,16,38.765414419400926,59.60767245485088,564.8118217977268,cells,149.0764361336825,330.6901110134549,56.72221176224508,242.5074156394906,1.3347104536172256,1.1472739663275122,25236.347500000003,2063.0675,62.39560680402949,42.150194809374696,1.2639738470753423,708.9478292033585,560.8880522676667,0.863562420751397,33.55186360843744,38.85285279000854,1.1164421382709788,66.37676633217285,59.45383469220338,36.79065034112944,-3.02872919170314,0.8347633661860928,1
335.0792453986227,74.17284881013651,-218.54993505379505,1843,17239.2675,10,45.16406269146877,72.60516383599246,1091.9019251035463,cells,-12.66130758776381,-419.7362823636555,56.14748491574338,278.66773492231385,1.3679221228795186,-1.600952093518007,12537.687500000002,1346.5075000000002,61.2143348583813,42.02790238438193,0.9275638255085918,1048.647944775651,1130.5399326032014,0.8062267054249187,37.30663633511139,46.27313395113732,0.7816266231715506,58.79126137433323,75.21655433866891,0.630331058306183,0.5062300556309269,0.8555348262094379,12
238.81678550046263,111.05594168979844,-211.22872330775232,1844,23287.777500000004,14,37.25766069776302,54.86100074384513,712.3323037428111,cells,-160.75739973877927,-362.99306254879104,63.46869666178611,265.73895617849354,1.3296267569456386,-1.9877020648502937,15947.2625,1559.025,70.446611792507,43.09870305950535,0.8377684716553323,598.8693089430894,714.8386806199496,0.8264298280415796,31.049457994579942,37.57059213140813,0.7296186705874007,40.49837398373984,55.50621936680355,13.5591098021265,0.11948008429864032,0.8315838872700911,10
501.6982617599302,186.15645251193564,-211.52044204250785,1845,34867.235,16,32.547648619828905,41.9202433172576,561.530563095267,cells,243.6756406604016,-247.4538151301184,63.17697792703058,234.4132379370545,1.2979109803345403,-0.7930908397326365,27242.800000000003,1393.4050000000002,75.26014041229624,47.1894233855254,1.0043506961422146,548.750530624621,546.3734258684864,0.9111757870493576,29.712477258944816,32.60894075682382,0.9348985121122488,38.56526682838084,41.25075217121588,44.884828043565534,1.3140913094162974,0.8117479982401253,14
