Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out
118.07716032791292,325.85266093267035,-108.98414191640909,2416,3143.8225,16,58.89413385297675,85.1984276306948,597.4612283295256,cells,-350.6178382588397,-12.577492201482896,195.16779857959705,300.160695660515,0.8629341466883872,-3.105735660666845,1328.34,956.54,42.71571271532702,21.842134485822093,1.1862183049585886,685.2221731448764,577.6526717557252,0.9019291018099298,53.15536660777385,58.93519402035624,1.080833214949349,91.05289310954063,84.24324109414758,7.608687009629307
299.9323038567213,335.12060649231705,-106.38343339778162,2417,4151.9075,15,43.58293477154778,70.10412638648621,289.1030833418134,cells,-70.84069436836522,1.6808855825889588,197.76850709822452,203.06120210990588,0.2288167447642591,3.1178694213963283,2362.1975,607.5550000000001,29.916515581125644,21.590111727204675,1.3579137449554464,388.4146383866481,286.03778393847256,0.9143971701725679,39.4855702364395,43.18207834018959,1.0732310451496747,75.08101529902642,69.95792344839921,104.70818056023842
209.3355587547238,335.3088806910204,-109.26363145582148,2418,2347.8325000000004,14,52.5532661508008,83.81613280547057,388.6804480834983,cells,-210.22030221759218,1.970538195978756,194.88830904018465,238.0219668655719,0.6115085792551986,3.1322192464361582,1328.7625,359.5475,31.417821902231406,19.761623313775882,1.0612892225325168,417.7641010575793,393.6383147853736,0.9518287861167418,48.843419506462986,51.31534181240064,1.089901536789412,91.2737955346651,83.7449920508744,69.7474158045724
106.84933655006031,340.24566244471254,-107.92480900683556,2419,4203.030000000001,15,59.74753719340571,85.55470948934459,614.865626256534,cells,-367.89141330168985,9.565587047812782,196.22713148917057,309.39719607159867,0.8837918899269444,3.1155973953546936,2217.7025000000003,981.89,24.527921528878885,19.47431130920347,1.2046185756918066,715.4139414802065,593.8925033339684,0.7678804768866785,46.390060240963855,60.41312630977329,1.0594372540641126,89.28539156626506,84.27624309392266,1.6278134014543753
210.5686953504511,345.07674531575293,-109.6148507980569,2420,3044.1125,16,50.10065926439973,78.76079111727967,362.9238376127689,cells,-208.32316899339634,16.99802223402877,194.53708969794923,237.28176850868783,0.6096353193812154,3.0601785221927287,1769.43,428.8375,33.7213283726516,20.864097715835385,1.1253721864068482,412.3926108374384,366.4499761222541,0.9278331059143966,44.97536945812808,48.473555396370585,1.0663682127846783,84.00418719211822,78.7759670487106,70.48761416145646
357.7853950834065,354.1415144863916,-106.89683933274804,2421,4812.275000000001,12,43.96619841966638,60.95750658472344,281.39923178226513,cells,18.164061364996613,30.943820958088263,197.2551011632581,198.62911142075137,0.11768990301857565,1.0399895683260894,3074.9550000000004,655.72,33.24463740366999,21.168183579477684,1.141216613569628,321.43621134020617,281.6609989007969,0.8192066547891489,36.00499355670103,43.95105111294312,1.0177063637560246,62.18814432989691,61.10617614729321,109.14027124939292
221.6795480079509,355.52915910465816,-111.4802523550255,2422,4888.7475,17,50.21463140610146,78.57797511018927,357.9386613084435,cells,-191.22954952031972,33.078658832344516,192.67168814098065,230.29322793853333,0.5796829464465678,2.9703087937756467,2723.8575,1027.5200000000002,37.06585304725914,21.907221666443363,1.138190031351655,407.0842927631579,357.65933767643867,0.7319055303841291,37.55684621710526,51.31378935939197,1.0311068156043617,81.4486019736842,78.99143012253761,77.47615473161096
273.49029585798814,359.6139644970415,-105.65179790623576,2423,4641.1625,16,49.07542102867546,72.75359581247156,325.1387801547565,cells,-111.52070667410857,39.36297482062654,198.5001425897704,212.86503551610798,0.3694767641980172,2.8022783077769104,2675.6925,907.53,34.43264902253209,21.561882363339198,1.2854531790218782,404.9917364990689,315.0575556608243,0.774612995644108,37.832285847299815,48.84024159166272,1.0919689249535458,78.58042364990689,71.96214274435496,94.90434715403632
345.94252313284863,367.32920935228026,-106.52949438202248,2424,5113.9400000000005,15,47.42886649041639,66.08119216787838,300.9165771645737,cells,-0.05574163586166273,51.23258229022466,197.62244611398367,200.40858516932215,0.16694086481984177,1.5718843378100518,3039.0425000000005,951.8925,39.32668151722902,21.885567733447473,1.3382692600254555,391.1256102973813,292.26226887251494,0.8016462299925303,38.81258322237017,48.41609898512443,1.0972752538270012,72.20949844651575,65.80800778534686,107.36079750082214
249.99690068493152,371.2887928082192,-105.11472602739724,2425,2467.4,10,44.43784246575343,74.37654109589042,353.9603167808219,cells,-147.66439155573414,57.32424914551538,199.0372144686089,224.09081533951462,0.4773861897479555,2.771294408377826,1373.1250000000002,387.855,23.310888334586473,17.761970311200148,1.0547149153580675,379.4692265795207,359.7836923076923,0.8435935251970413,36.60566448801743,43.392538461538464,1.0272113153684863,76.79139433551198,74.75715384615384,83.67856733062968
475.4790363028422,372.2081323143062,-109.45402436111776,2426,3538.0150000000003,15,57.982445665154046,70.47145927871985,403.4632791975161,cells,199.23120170258994,58.73861761641846,194.69791613488837,236.92893766013822,0.6063095134036649,0.2867036384483075,1936.3175,786.695,32.76608306791719,20.303207200289307,1.0882748224520358,434.2559076262084,399.0314750163648,0.8752391276285812,49.72167024704618,56.80924067204888,1.0439496191035107,72.60284640171858,69.54631245908793,70.84044501000608
465.2784850299401,385.2240179640719,-109.0554491017964,2427,3527.8750000000005,14,53.26739520958084,69.88631736526946,404.32877245508985,cells,183.5380458981252,78.7630570775964,195.09649139420975,234.34183490775257,0.5871381369049041,0.40536991597657496,1897.4475,780.3575000000001,28.544918820773635,20.350420802319004,1.1342878982689664,462.27977801840825,407.5506568692941,0.8464645476464413,45.08337845154304,53.26079937653084,1.0534217002456172,74.57620465619924,70.7942551770207,73.42754776239173
255.4227002663389,385.26995492726905,-104.93280065560336,2428,4124.445000000001,14,44.35333435771359,65.76421327596803,283.88657549682443,cells,-139.31700758433817,78.83372932866897,199.2191398404028,224.75408682590364,0.48131444388215716,2.6266555016067796,2578.94,481.2275,34.19900867096235,21.752718613509693,1.6297046340637515,443.2921422300264,272.0076589121888,0.9358869068091817,40.50417032484636,43.27891546526868,1.3452336090952786,85.67076382791923,63.68467398427261,83.01529584424065
