Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out
277.64350543478264,274.8707336956522,-68.15489130434783,299,10106.2,16,65.08899456521739,113.47820861204012,707.255591555184,cells,-110.44936770920921,-126.87404859991567,213.6372509547635,239.99160770328294,0.4730423178268808,-2.2870966620554856,6631.56,1678.17,44.83914582094998,27.73218243220193,1.1197529508582822,790.4270518630412,705.8941450050968,0.7551236398884101,49.1371475327291,65.07165838430173,1.0964193825991904,123.71431268882176,112.83484645769624,34.39750662444939
405.6968621459631,304.93402867552004,-66.61421240255416,300,10785.1575,17,54.34911074548517,105.97713205625416,642.478728405218,cells,86.55579646183766,-80.62282555396511,215.17792985655714,228.5019445009501,0.3431791131454998,-0.7499242376932993,7242.495000000001,1725.4900000000002,39.8403252115436,28.545331995780998,1.1538807300452436,732.5989226248776,634.9000408353751,0.8637606008536303,46.33606758080313,53.64457181192393,1.1409699330039145,118.69839618021548,104.03288706101972,45.88716982678224
291.7737895296306,334.0264841881478,-66.43906457613606,301,7949.337500000001,13,42.904079192133935,112.05263087961733,619.8258038798831,cells,-88.71046910175077,-35.86520168838398,215.35307768297525,224.15463173030588,0.28115915460606994,-2.7573891576381233,6075.55,411.0925,43.40070183583642,26.636955134873244,1.049404156453277,658.8324768756423,627.8157684283727,0.8694826696150519,36.41983556012333,41.88678720445063,1.0367547691181833,116.95426515930112,112.80803198887344,50.23448259742645
252.64437676639704,430.108629763181,-65.36307377448591,302,8670.545,15,54.49828233115681,104.47651301042784,808.158671182146,cells,-148.90956566057167,111.95348381166713,216.4290684846254,248.00306475344445,0.5101176404137037,2.4969264999525986,5840.64,1008.0850000000002,37.53368521790328,27.573520945340682,1.1476150268043384,943.0599329421626,821.75634765625,0.7891390586344056,42.65129924559933,54.04788773148148,1.1052827198918098,116.70808885163451,105.59116391782408,26.38604957428788
275.6115435728093,480.34725153028353,-69.15858569587628,303,10491.52,13,44.01844394329897,72.0397571681701,705.2982542686856,cells,-113.57546288147589,189.24367114567102,212.633556563235,256.50357297812764,0.5935342403956106,2.111329507913377,6291.4475,1433.5425000000002,49.08758332113386,32.591593703458464,1.17231544841596,856.937518420277,730.9786112416896,0.8118698670720752,37.00523135867964,45.58024981532469,1.0648203503839793,79.75397877984085,74.89899939560809,17.885541349604694
430.1075261545805,489.0568817375392,-70.8340029436334,304,10621.2275,16,37.710042165559486,55.07947810175425,568.6049564421814,cells,124.11066416740289,202.64310223375665,210.95813931547792,261.45923767791,0.6319975399670485,1.0212658687290874,6418.620000000001,1409.0375,46.802851126348806,33.70342049833147,1.1500348094913164,651.1114692653673,566.1667489468141,0.8356185880141733,32.19535232383808,38.52876513954713,1.058862046859679,58.375712143928034,55.13061150605582,12.929876649822347
439.6574190177639,201.54962730755835,-67.69745733194009,305,6064.9875,10,49.139428770463255,78.66050156739811,878.0555381400209,cells,138.8028070338389,-239.67575073544464,214.09468492717122,279.7262919586621,0.6991771110319948,-1.0458656891630778,3469.57,1025.4075,40.5288300098067,27.445015249116807,1.1555378215427161,1026.273073753605,888.1345591816853,0.7868326548232834,40.05902348578492,50.91174500730638,1.0800463454202949,85.87062216728471,79.50642352654651,5.337177630929773
245.0614661728985,223.2731752478796,-69.27822243459563,306,10610.2425,12,60.178443435670765,87.93949348942779,852.7616772189702,cells,-160.57558195826175,-206.254907750335,212.51391982451565,272.0840568963783,0.6744351452255714,-2.2323078620461083,6861.400000000001,1647.7500000000002,35.14494622474331,27.930503149540765,1.1507198397807386,992.5582692307692,862.5542333743842,0.8130714911716048,48.94769230769231,60.200969827586206,1.0615196566772425,94.0597435897436,88.60857450738916,2.3050574313540437
466.4491414933029,262.2050032060416,-65.0175976061556,307,11860.420000000002,16,56.67740096893702,88.02485572812768,795.1547360359077,cells,180.02084161159115,-146.35978781470112,216.77454465295568,264.07162876067116,0.6078234082468267,-0.6826271676096232,7972.152500000001,1742.39,43.769920060281756,28.101255283204612,1.244132779561568,959.1408220174588,770.9312364195241,0.8035037960401551,44.95156401551891,55.94443266733796,1.1584891623733393,98.99860572259942,85.45492606921405,10.31748556706117
437.27438929440393,274.7087883211679,-66.96024330900244,308,8682.375,16,53.013114355231146,95.65868613138686,703.9785036496351,cells,135.13660745943892,-127.12319532989147,214.83189895010887,246.36584240945,0.5115156704189424,-0.7548524236181902,5276.18,1554.8000000000002,35.657309464769995,26.39900907896541,1.2135761742684938,847.2360054347826,698.1317064381807,0.8678127608290669,45.71419836956522,52.67749039077514,1.1896949894887678,112.02900815217392,94.1661595131326,28.02327191828232
519.267936234142,280.56599710661027,-70.73753616737147,309,7593.170000000001,9,47.39996939683953,69.9565296016025,776.6897535054529,cells,261.2805258282667,-118.11210489074938,211.05460609173983,281.5690756427106,0.7233901484641762,-0.4245581722002579,4482.302500000001,1139.0600000000002,45.071172537510336,29.922698644389456,1.253507948489078,980.0684347181008,781.8605665001414,0.8033617400413208,39.71114614243324,49.431214063530966,1.0968837792450774,78.2299703264095,71.32019983033274,7.179961314978243
197.19523185123376,295.34143521277866,-69.85999523185123,310,7088.705000000001,11,59.99694540469663,88.81255215162713,847.0014751460245,cells,-234.21594245313057,-95.38066165049031,211.93214702726007,268.20895637941265,0.6597010246036773,-2.7548657897547026,4669.47,765.57,43.0505552701311,28.4449994064426,1.171436200967731,1006.6296909492272,859.3124321389794,0.8061372363223719,48.78490618101545,60.516874773796594,1.0382905697791425,93.41404525386314,89.96907799493304,6.180157948319675
290.6800168415598,367.1144464956601,-68.31914755797384,311,13045.11,18,51.76975644513538,107.01181338256252,605.5568321673792,cells,-90.39319631416744,15.039355707788829,213.47299470113745,221.62693733901256,0.2720997521238274,2.976725753133325,9043.6125,1673.1,45.176871695012025,30.59194430308364,1.295768555879463,774.9287247474748,598.0456318617146,0.7849712051315704,40.50864898989899,51.60526746087363,1.2360443130884755,130.30460858585857,105.42066106049988,52.76217698871977
