Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out,cur_phi,rel_theta,phi_bin_cur
54.1504104620084,328.9744558991982,-194.40110729285988,6149,2213.0550000000003,7,37.8061282932417,32.43322833142421,487.6492936235204,cells,-451.4766266585295,-31.88657087325658,77.20770205710903,304.1533594855077,1.3141432896732197,-3.071082447528987,1003.86,1424.67,34.50030286781635,22.47207677360145,1.0399066829267438,506.4448398576512,487.0098905723906,0.4125816062305141,19.037663107947804,46.14278198653199,0.7543175353434322,26.72049228944247,35.42340067340067,1.4912655109426964,0.3413785833964855,0.7851377226806813,11
621.6232872713118,396.1345173219152,-206.54106656286493,6150,2170.8050000000003,15,70.84288633709615,47.43256130790191,610.4905118723239,cells,421.5585684327065,71.43660054630809,65.06774278710398,285.4348792363882,1.3408142964657357,0.1678636305234491,915.135,605.0200000000001,29.72814191682859,19.897259332730023,1.097100052235907,656.9975558659218,598.8492613111727,0.9757709391199262,67.66201117318435,69.34210526315789,0.9945704309118276,46.78177374301676,47.03716528162512,17.22721473817677,-2.7028606457306643,0.8010723728053903,2
638.8185508592661,410.8993265211333,-206.18012076172784,6151,4548.212500000001,12,67.55952159777055,48.20494658615885,78.6670459823502,cells,448.0128201064824,94.15169162202818,65.42868858824107,304.6776577413199,1.35436329376467,0.207139696698638,1443.2600000000002,1588.6,55.29911111890935,26.1854272651986,1.232800787151322,83.77433510638298,67.95447892271663,1.1809148377452166,76.25638297872341,64.5739900468384,1.1379763353817995,54.50551861702127,47.89688231850117,2.0155637667548945,-2.6635845795554753,0.8091672502571005,2
111.02186076772936,456.0707872478855,-205.0114942528736,6152,1948.1475000000005,9,46.43705270006506,50.73850574712644,463.0215788332249,cells,-363.9820877266511,163.64624658626238,66.5973150970953,267.8130743277158,1.3194885295460617,2.719071646245572,697.1250000000001,708.955,24.000661079492208,15.433268970768962,1.0962324847585716,492.48510131108463,449.2524242424242,0.834303818562248,40.54514302741359,48.59757575757576,1.4551031354875452,63.69934445768772,43.77651515151515,34.84901964684917,-0.15165263000854123,0.788331247689654,10
594.0351351351352,455.3602102102103,-203.5056595056595,6153,1829.0025000000005,12,64.76524601524602,47.93433818433819,595.5558443058443,cells,379.1152574539733,162.55305114368517,68.1031498443094,276.6355098437448,1.322055549123495,0.4050590921373191,526.8575000000001,837.8175000000001,24.572214387522823,17.367030561902272,1.1681079442197402,645.7056227937469,552.7790697674419,0.956656235659961,62.14372163388805,64.95930232558139,1.02981404235744,48.390317700453856,46.98937449879711,26.0265841308202,-2.4656651841167943,0.7898649190335179,3
562.5711286480048,497.8924508636093,-206.02337701012507,6154,2837.51,12,72.75774270399047,53.58870607504467,565.9141602144133,cells,330.7090936276188,227.9872675335298,65.58543233984383,269.2033230916522,1.3246916440727263,0.6035690465895304,930.345,1218.0675,24.2565348430682,18.993979296219603,1.0806987864034752,595.7747138397502,551.2865576748411,0.955131377162399,69.67698577870274,72.95015894641236,1.002082741799601,53.77297953520638,53.66121707538601,33.4587708829128,-2.267155229664583,0.7914398596061887,3
412.1439241256669,585.8045050385299,-205.84133570440625,6155,2138.2725,13,63.659849832049005,39.712161628136734,435.3150563129816,cells,99.28262513171435,363.2365816487922,65.76747364556266,253.446155746874,1.3082992653798762,1.303985489000822,680.6475,908.375,33.71761447516512,18.319286584073435,1.0841627338091937,452.9683720930233,417.8047796399752,0.9347241343461588,60.64523255813953,64.88035381750466,1.013328354318159,39.89720930232558,39.37243947858473,49.215938227691,-1.5667387872532914,0.7816461978515226,5
390.96761253899865,607.2172336948448,-207.07814589214084,6156,2843.8475000000003,17,67.44347050958253,42.20962709849948,446.5979052146784,cells,66.70368422914783,396.179241120046,64.53066345782807,268.99595060731093,1.32853909550582,1.4039933016058006,985.27,1188.4925,39.59943921405936,23.34863133528361,1.1838868765164228,485.21187344472094,409.8464837049743,0.9609162129454314,63.16530394596517,65.73445540308748,1.1034839802342342,43.91459296125133,39.79631217838765,33.66614336725405,-1.4667309746483128,0.7937385277042884,6
319.21633830315943,615.8218139865105,-204.70287539936103,6157,2380.365,12,64.94963613773518,47.51340078097267,447.890042598509,cells,-43.68289151829712,409.41705695337777,66.90593395060787,275.8678113638192,1.325824531720453,1.6770895389758935,588.5425,1292.005,28.738279532485297,18.8692642693314,1.0435897378272212,470.5936069326357,450.9373653984207,0.940038105723771,62.22269457161544,66.19167264895908,1.059802159389948,48.74157946370177,45.99120603015076,26.794282610745825,-1.19363473727822,0.7921167057574255,6
294.235502502888,620.9435983827493,-204.6511359260685,6158,2194.465,14,47.27555833654216,41.58755294570658,167.91937812860994,cells,-82.1149465956378,417.2967252552836,66.95767342390039,284.43784128749235,1.333162576057238,1.7650922024373017,740.6425,1376.505,31.359780170499505,19.30246587669173,0.1599702126819744,44.91804788213628,280.7900741585853,0.5161700123309001,27.99493554327809,54.23588134626355,0.7408921334222319,30.722298956414978,41.46662863662293,18.224252687072635,-1.1056320738168117,0.7965008360610137,7
421.4977428796578,66.52325227963526,-206.0213891703253,6160,3753.067500000001,13,48.48457728244962,43.16210739614995,569.2618203309693,cells,113.67311552246956,-435.6576533648919,65.5874201796436,299.9175857129696,1.350329873632824,-1.3155638774391407,1221.87,1222.2925,39.765944660678656,23.75097212664567,1.176742955372202,666.5392326304874,566.4272130013832,0.926836215984962,46.99343242309022,50.7030601659751,1.4293552725453973,56.11380919460768,39.25812586445367,2.7445082615953997,2.0968971534863323,0.8067574747616754,16
475.61935727217866,92.55870549185276,-206.1044055522028,6161,1400.1650000000002,12,78.22850030175015,67.53590826795413,792.5523536511769,cells,196.93713766480937,-395.6031099614802,65.50440379776612,294.61701565945765,1.3465850228981069,-1.1088982947705353,239.135,765.9925000000001,25.17679191441084,16.82958995237681,1.173757692033233,862.381136238279,734.7181978798586,0.980854114985934,76.45159955874242,77.94390459363957,1.3688494210048407,77.24627688913404,56.4315371024735,8.045078315107332,2.3035627361549373,0.8045201056705422,17
