Centroid_x,Centroid_y,Centroid_z,Label,PhysicalSize,NTouchingNeighbors,betaCatenin_0_Mean,MapK_2_Mean,pSmad1/5_4_Mean,structure,x_corr,y_corr,z_corr,r,theta,phi,CytoSize,NucSize,r_neigh,r_neigh_mean,pSmad1/5_nc_ratio,pSmad1/5_nuc,pSmad1/5_cyto,betaCatenin_nc_ratio,betaCatenin_nuc,betaCatenin_cyto,MapK_nc_ratio,MapK_nuc,MapK_cyto,dist_out,cur_phi,rel_theta,phi_bin_cur
202.6337734150628,221.8446182862532,-195.7003300612971,1815,9856.5025,12,29.171363967593983,60.07795019074971,351.7424128766771,cells,-201.01843868605857,-170.34428291988758,57.27604013434305,180.59029723776143,1.2480628250348271,-2.438606318855357,6612.125000000001,1401.8550000000002,36.60232835322476,25.30240384767985,1.16192602502516,404.8850210970464,348.4602396166134,0.9324655827095756,27.050632911392405,29.00979233226837,1.07423239084652,63.85503315250151,59.44247603833866,70.04866055778555,-2.2121360391773717,0.745382173469596,3
272.05823955989,332.7432733183296,-186.50587646911728,1818,1689.5775,3,28.8044511127782,59.10952738184546,288.0648287071768,cells,-94.2115676940167,0.269032514076151,66.47049372652288,90.3791505247349,0.7444470179471879,3.138737040533088,811.6225000000001,905.4175,22.54743616967201,18.94916709134428,1.064031697750205,305.4396873541764,287.05882352941177,0.7935142043296551,23.568012132524498,29.700806871421136,0.941647930122821,56.22118525431638,59.7051015096304,160.25980727081213,-2.9179779869685127,0.44460705434035336,1
148.24003337378642,350.0985588592233,-192.00417172330097,1819,5570.240000000001,13,26.776699029126213,50.26401319781554,351.0265662924757,cells,-284.7011156726376,26.96947180775877,60.97219847233919,195.62856847650784,1.2538428006446205,3.047145421546464,2759.3475000000003,1267.9225,41.4548977008281,26.257842120179724,1.255320143685482,432.0234921692769,344.1540346041954,0.8970474538316116,24.853715428190604,27.70613229214516,1.129184934627676,56.620126624458514,50.14247435308528,55.01038931903918,-3.0095696059551367,0.7488341557706544,1
291.63556851311955,423.0093294460641,-185.388427898632,1820,1883.9275,3,29.653621888315765,58.134391119085,284.5113254092846,cells,-64.09260007366356,139.13988809520612,67.58794229700817,120.34642787701962,0.9744641020353793,2.0024584350958063,1205.815,889.7850000000001,31.9338077681933,23.16065913193111,1.0454630504299094,298.8179012345679,285.8234933426769,0.7187384921972929,21.744420702754034,30.253591450595657,0.8803294885303318,51.81066001899335,58.85371408549404,130.2925299185274,2.228928714773792,0.5819804546481548,17
213.08497664763885,514.9187337830825,-194.41567202906072,1821,814.1575,1,21.92955371043072,56.11286974571873,416.0866632070576,cells,-184.9396644820954,280.53897169061906,58.56069816657944,226.1230437001253,1.308833268006585,2.153632678873216,9.295000000000002,2095.1775,25.2843232937363,25.2843232937363,0.993005209022226,393.53473482556967,396.3068181818182,0.7585292780899827,19.66142367412785,25.920454545454547,0.9625368933380176,51.55041338979633,53.55681818181818,24.51591409542172,2.380102958551201,0.7816761836399054,17
394.4231707317073,557.8753880266075,-190.7572914889988,1822,2477.1175000000003,5,34.2312382739212,62.279165955995225,394.3575388026608,cells,94.04217257031756,346.62613206527294,62.21907870664137,241.60093572498937,1.3103329759764533,1.3058664940774474,1171.17,1260.7400000000002,32.4849171893515,26.115971018709207,1.0245252927942408,405.8524631367292,396.13708513708514,0.5678279975411944,21.63748324396783,38.105699855699854,0.6757145761188995,45.70702077747989,67.6424963924964,9.038022070557645,1.5323367737554328,0.7825718561683447,15
308.5525083333333,582.5983583333333,-186.98966666666664,1823,2535.0000000000005,8,23.13458333333333,42.01308333333333,355.5604583333333,cells,-38.06653881179622,384.6614709986972,65.98670352897352,259.77192389940274,1.31396422492788,1.6694363024872991,546.2925,1348.62,33.25748349224793,25.86953414430028,1.1919889823640066,428.672149122807,359.6276102088167,0.6528507004995435,18.59829260651629,28.487819025522043,1.0419410652323933,47.376488095238095,45.46945088940448,9.132966103855722,1.8959065821652845,0.7847405516711117,16
362.9184092940125,599.5408145027448,-192.6249202093706,1824,3309.4425,5,28.92177326694753,50.9869781692838,471.0319162517554,cells,45.57330882001793,410.7267881824071,60.35144998626956,275.30722455302345,1.3497865855475084,1.4602906265893427,1405.6575,1154.6925,27.53771407644353,23.01674179180008,1.0174605631492772,489.9739297475302,481.56552449654345,0.5841335759181008,19.547932674716428,33.464833183047794,0.6918817993590025,40.21523966337358,58.12443642921551,24.66826675747643,1.686760906267328,0.8061347863857986,15
389.8161363524246,95.42837551181492,-200.7944354003256,1825,8564.497500000001,12,26.774715110256032,55.06664693404371,476.6796285333728,cells,86.95442737142116,-364.8308102651772,52.18193479531456,249.30483283490076,1.3599272957284307,-1.3368198365992436,4309.922500000001,1953.64,45.344487021710975,27.43124591024961,1.319239505416971,615.6421388408304,466.6644201548868,0.7788365031919255,21.606185121107263,27.74161846877757,1.0817587697427882,60.061418685121104,55.522007646309184,1.3341249606462782,-1.1103495569212583,0.8121911358287605,7
320.4595022925112,157.78958402551666,-194.066183799588,1826,6358.2025,14,27.66617383214832,58.67841717057612,356.5979467074224,cells,-19.74808656690715,-268.89048947486685,58.91018639605216,184.88595082684648,1.246512660786566,-1.6441075657936337,3568.0125000000003,1654.5100000000002,39.22385266828779,26.86981316194606,1.2461268341675462,436.6573033707865,350.411604499704,0.8617092824189118,23.82399131767109,27.64736530491415,1.065472283730854,61.77004596527068,57.97433392539965,65.75300696870053,-1.4176372861156483,0.7444563668728236,6
122.45188727775457,232.6696765585313,-195.8376683921165,1827,13141.017500000002,15,29.56457576439572,43.13616853679709,367.40236472366007,cells,-324.37518658960965,-153.69034711638278,57.138701803523645,240.20766990903263,1.3306218533103007,-2.699120380997109,9046.1475,1694.225,47.41639700449802,28.624939546571238,1.5166415428277935,520.872319201995,343.43798748306943,0.8211835244363556,23.341895261845387,28.42469992060156,1.1983443536882294,49.25467581047381,41.10227219653449,10.431287886514356,-2.4726501013191236,0.7946890085912921,3
